month,i_1YR,unempl,fxbis,gdp,corp_spread,mortg_spread,cred,equity,tb,CPI,us_baa,cm2,cloyne
1999-09,0.05548718,0.057,4.824027904765011,4.418892257000376,1.11530182048736,0.2999999999999996,3.984798998450888,4.5320223294196955,0.12452482461594094,1.8597385661971468,2.287142857142857,0.17333,-0.03995376258524219
1999-10,0.05865655,0.057999999999999996,4.831510985907082,4.423590695957395,1.13351357938635,0.34,3.9898758202357154,4.516453047899276,0.12644206127972257,1.8591382972945307,2.266,0.00839,-0.1804866319944748
1999-11,0.05818314,0.057,4.831976824424822,4.432188177664428,1.16000979177648,0.9200000000000007,4.002518288118038,4.580738098975264,0.1166375274858531,1.8597385661971468,2.1165,-0.04,0.17671904302087638
1999-12,0.060937200000000004,0.057999999999999996,4.838707209943786,4.427648713516905,1.17626248438622,1.1500000000000004,4.0102855539064155,4.620412723882926,0.12145193905372675,1.8609366207000937,1.9118181818181819,-0.03516,-0.01359321046810508
2000-01,0.06315015,0.057,4.853630004563707,4.4375609890123995,1.21970369009102,0.7099999999999995,4.018036591958802,4.596419806068346,0.12347881156504936,1.8567288903828827,1.6715,-0.03226,0.4359100248375916
2000-02,0.06252417,0.057,4.852337867417407,4.441643754977105,1.25722332046326,1.1299999999999997,4.0244385791825055,4.554880075222278,0.11252230182136547,1.8585371975696392,1.7675,-0.00828,0.31502963513055954
2000-03,0.06208992,0.055999999999999994,4.850129772714327,4.439698578698408,1.27527280703025,1.6200000000000006,4.046860273206452,4.613844660480294,0.14327302959794963,1.8591382972945307,2.110869565217391,0.00226,0.042982436991090174
2000-04,0.06183833,0.055999999999999994,4.863456236310418,4.444277064903994,1.37739669999738,1.67,4.05398415838908,4.572704060675295,0.10230270334798242,1.8609366207000937,2.411578947368421,-0.03333,0.04616538848042345
2000-05,0.061615409999999995,0.055,4.845316009837185,4.450263527724042,1.50135012701911,1.6,4.069306709487674,4.559011193111539,0.1157155032021624,1.8621313793130372,2.46,-0.02774,-0.18118030516341593
2000-06,0.060286780000000005,0.053,4.8143576379685475,4.452419493324059,1.57895947961686,1.8999999999999997,4.069764332458958,4.597753508264968,0.14511228454964886,1.8627275283179747,2.385,0.0,-0.1857166879085031
2000-07,0.05940529,0.052000000000000005,4.82230511655504,4.448617804426556,1.55189510885118,1.8099999999999992,4.075425348120658,4.600836975223855,0.06684964534055382,1.8603380065709938,2.2925,0.01677,-0.2618322814715176
2000-08,0.06000278,0.052000000000000005,4.835308998456138,4.46091037047648,1.45662409318809,1.7199999999999993,4.092018943799692,4.610159172308497,0.1104429011590069,1.8603380065709938,2.429130434782609,-0.05097,-0.1454129017453747
2000-09,0.05932377,0.053,4.821599483219869,4.451345291233564,1.34964505849065,1.6500000000000008,4.086883510198408,4.609484701020221,0.09892035869455462,1.8639173769578605,2.547,-0.046,-0.03619746327152357
2000-10,0.05792637,0.052000000000000005,4.848451407962701,4.456297878237908,1.29830234891672,1.7200000000000006,4.095088454927534,4.577956732326742,0.12357141722212006,1.8639173769578605,2.6028571428571428,-0.00258,0.049663871158630635
2000-11,0.05590764,0.051,4.832132055719762,4.459801828556408,1.25899357449364,1.8599999999999999,4.101686944977966,4.589298385667361,0.11402392230574954,1.8645110810583918,2.5619047619047617,-0.00367,0.11009961921323869
2000-12,0.05358036,0.051,4.8291785326649075,4.458685127409786,1.32426414004281,2.08,4.115356893584562,4.569231487149992,0.14116983819289075,1.8645110810583918,2.7825,-0.00516,-0.003652202005699595
2001-01,0.05213294,0.051,4.8142786334257455,4.468727089834354,1.33130809432459,2.16,4.122803890880666,4.565914623400497,0.14012840396565718,1.8609366207000937,2.7676190476190476,0.02033,-0.01579717832653155
2001-02,0.05176354,0.05,4.809606282815171,4.467778288343674,1.31824158633964,1.8999999999999997,4.130365289308634,4.557658607777001,0.11754893236292574,1.861534410859038,2.774736842105263,0.03643,-0.09144615011449081
2001-03,0.04964817,0.049,4.818063828387562,4.472679933267405,1.35095903312263,2.0099999999999993,4.1453193517337965,4.4891804173984795,0.10220962338197825,1.863322860120456,2.9586363636363635,0.01677,0.0668492268060385
2001-04,0.048931909999999995,0.048,4.825669620335246,4.469469896786761,1.29655989140117,1.5199999999999991,4.140085790596486,4.493483210000484,0.08299235071168454,1.8656960599160706,2.9275,0.0,-0.22520864551001402
2001-05,0.04956662,0.049,4.830500924052045,4.474288343055021,1.22047102176935,1.1099999999999999,4.139624737645644,4.518531281796856,0.08202813410734233,1.8692317197309762,2.6804545454545456,0.03032,-0.39897868650375734
2001-06,0.05185993,0.05,4.830189930424907,4.4722617193435825,1.17090196902261,1.0099999999999998,4.15338406864166,4.498772990053258,0.08370695444004639,1.8698182079793282,2.6904761904761907,0.01,0.014654095087815122
2001-07,0.05166693000000001,0.05,4.8356184043992,4.472691495401738,1.16143831976057,1.0199999999999994,4.160220495019463,4.445064603292359,0.09610252630553706,1.8668778143374989,2.7338095238095237,-0.01742,-0.035725429234035315
2001-08,0.04801325,0.05,4.819007892654044,4.481210974460658,1.07191904684706,0.9799999999999996,4.169670967662498,4.44222029851344,0.025030307946848573,1.8686444383948257,2.8773913043478263,-0.23097,-0.02125110775683625
2001-09,0.044357749999999994,0.05,4.828867127446353,4.475725585676295,1.21749303618394,0.75,4.17268636755299,4.331278341526499,0.0881155539777394,1.8698182079793282,3.2958823529411765,0.007,-0.05381162885429269
2001-10,0.041958770000000006,0.05,4.826684571431469,4.478462009547896,1.25730071046562,0.6699999999999997,4.179799210083209,4.357371330606344,0.0765156457224121,1.8686444383948257,3.34,-0.01548,-0.13618822460301894
2001-11,0.0386733,0.051,4.82878926098729,4.4803440027873425,1.19555617035622,0.3799999999999998,4.18453204910909,4.399467472748078,0.07526140309740015,1.8680563618230415,3.1615,-0.09933,-0.40496066515513396
2001-12,0.0414153,0.052000000000000005,4.830578657349141,4.4810142074522155,1.15823629151342,0.11000000000000038,4.186142824742174,4.393384559647071,0.032399365758077,1.8692317197309762,2.9657894736842105,0.02678,0.17150387610205764
2002-01,0.04258253,0.051,4.83577307147862,4.484916930219506,1.11118311165505,0.06000000000000033,4.190739236030692,4.395734643379888,0.07617354895596229,1.8674674878590516,2.833809523809524,-0.00065,0.17620059541036792
2002-02,0.04280630999999999,0.051,4.839631994226711,4.48606417964476,1.08770835552126,0.07000000000000062,4.194536390384951,4.380702794051745,0.05620527107450535,1.8680563618230415,2.9789473684210526,0.00893,0.08912059708158465
2002-03,0.044973349999999995,0.052000000000000005,4.832830298503862,4.492433331887677,1.02399550312804,-0.1899999999999992,4.2022163883079,4.40763883964051,0.057588604169438895,1.8698182079793282,2.822,0.0071,0.20322568671032543
2002-04,0.04468153,0.052000000000000005,4.838552996048809,4.495130324367972,0.989627996457623,-0.19000000000000059,4.2020181767482825,4.4027124300869485,0.043153415740592393,1.8715729355458788,2.821818181818182,-0.016,-0.05432415129235658
2002-05,0.04457976,0.051,4.821991563209209,4.500741056146437,1.03940286018752,-0.22000000000000006,4.2136480038281805,4.395973325853771,0.11608142091198204,1.8727388274726688,2.9231818181818183,0.02097,-0.11727166797216687
2002-06,0.04427748,0.051,4.805868555293744,4.477473797907555,1.03551024340233,-0.06999999999999923,4.220843051780409,4.310959583434037,0.07394756824600446,1.8727388274726688,3.0235,-0.02267,-0.11727166797216687
2002-07,0.04123533,0.051,4.82230511655504,4.5035324892742885,1.20027773276299,0.030000000000000165,4.22234725022032,4.197201219824721,0.016433627498120273,1.8715729355458788,3.2445454545454546,-0.02064,-0.1284630892460797
2002-08,0.03782918,0.052000000000000005,4.823166881659882,4.492350933136935,1.26487645495707,0.28000000000000036,4.230066003691505,4.194480261924221,0.003076062688393222,1.8727388274726688,3.3245454545454547,0.00903,0.0006701378749289251
2002-09,0.03668607,0.052000000000000005,4.834070416473985,4.497599945727437,1.28120848839355,0.58,4.24665105267459,4.124924227532734,0.05569045259034411,1.8739015978644613,3.526,0.0,0.08729473368030599
2002-10,0.03668833,0.051,4.837395633163553,4.499369532766063,1.43238093085953,0.4900000000000009,4.253321881368566,4.117332369293613,0.02075881385554368,1.8744818176994664,3.7927272727272725,0.0142,-0.017090403270389406
2002-11,0.03756184,0.051,4.829801052333287,4.501282041788767,1.32556977981722,0.470000000000001,4.2613683981685675,4.1520412192695675,-0.01786172926186591,1.8744818176994664,3.5689473684210524,0.136,-0.27850100923827464
2002-12,0.0377135,0.05,4.826762601941438,4.509418385082645,1.28122932442862,0.5600000000000007,4.260776932612088,4.116175448676561,0.03832789056629249,1.8762178405916423,3.416190476190476,0.04419,-0.31051788580672685
2003-01,0.03646872,0.051,4.813567311522605,4.501648006993814,1.28174139526331,0.7300000000000008,4.264458303693211,4.076952630811778,0.05772648673812242,1.8733206018153987,3.299047619047619,0.00742,-0.4663911249502671
2003-02,0.033398750000000005,0.051,4.7990731500020924,4.516546396435683,1.29634597122156,0.7000000000000006,4.273600617370816,4.036755190405275,0.06316030662788918,1.8750612633917,3.1542105263157896,-0.19428,-0.03031033578547404
2003-03,0.03309482,0.05,4.781512512620982,4.511626768578573,1.26263679775618,0.5999999999999999,4.275620680212302,4.032301857324539,-0.02263072355929374,1.8767949762007006,3.1419047619047618,-0.04516,0.3283614581593719
2003-04,0.033596810000000005,0.049,4.774137847929716,4.51728833555316,1.19130724253621,0.45999999999999996,4.289147668705383,4.0911341828380445,0.07881073528128901,1.8779469516291882,2.894285714285714,0.00333,-0.019164740738193305
2003-05,0.03298,0.049,4.755459680715325,4.51484331174544,1.10466757169643,0.6900000000000011,4.299420720789217,4.133079905059964,0.009658037706480549,1.8779469516291882,2.809047619047619,0.02902,-0.20521345951921638
2003-06,0.032692860000000004,0.05,4.773479682541909,4.523897603793356,1.01008997137679,0.8099999999999996,4.305361868667094,4.171745299831372,-0.06842040268302796,1.877371345869774,2.856190476190476,0.008,-0.2097498422643035
2003-07,0.03258555,0.05,4.76927366421813,4.525083401627863,0.920282460154097,0.29,4.311594169684007,4.168604640703047,0.029166308818926012,1.8767949762007006,2.640909090909091,-0.04645,-0.2989989210479935
2003-08,0.036213760000000005,0.05,4.765464766676287,4.5241635828270965,0.872648543786278,0.07999999999999952,4.313137936388904,4.198607382928872,0.03830972554932188,1.8785217955012066,2.566666666666667,-0.0529,0.24602800931185198
2003-09,0.0377762,0.049,4.767371028908672,4.529511142533282,0.81307193152266,-0.01999999999999988,4.320493726392934,4.215281243020904,-0.03535717157146667,1.8802417758954804,2.5157142857142856,-0.036,0.13681257083800136
2003-10,0.04021795,0.049,4.7743845483133525,4.534287103422549,0.765949731484166,-0.24000000000000063,4.333466314516557,4.227830241605775,0.019909441438532127,1.8808135922807914,2.4422727272727274,-0.01742,-0.14743204890727257
2003-11,0.04202557,0.049,4.781512512620982,4.529697188728746,0.751455026762235,-0.23000000000000034,4.343394196327199,4.239898305182781,0.0026602559007118387,1.8802417758954804,2.3577777777777778,-0.024,0.1836584452729363
2003-12,0.04105231,0.048,4.781430869970817,4.543685765503113,0.742212769260389,0.010000000000000286,4.3526494083228755,4.248278565815819,0.008650509184080946,1.8819549713396004,2.3286363636363636,-0.00193,0.02082668560731893
2004-01,0.04100751,0.047,4.802436651211029,4.543206563773825,0.749642793768024,0.0899999999999998,4.365571553826651,4.270258474845423,-0.04923284673102124,1.8796692056320534,2.2915,-0.03097,-0.03667551993078321
2004-02,0.04147353,0.047,4.825747730079476,4.541828807645163,0.77838974559109,0.28000000000000036,4.368921911634678,4.270483969242842,-0.020109103947493878,1.8808135922807914,2.1810526315789476,0.0269,-0.11485914917792928
2004-03,0.042384630000000006,0.047,4.826450443362345,4.551337017521829,0.811193417008966,0.30999999999999917,4.375389037608231,4.272736120998804,-0.012171409678645162,1.8813846567705728,2.287826086956522,-0.01226,-0.3051714026669103
2004-04,0.044274690000000005,0.047,4.8272306571804995,4.546813925313681,0.815130967174691,0.05999999999999964,4.3839807974115175,4.286543002377961,-0.05149697362234207,1.88309335857569,2.111428571428571,-0.04034,-0.22660689714403998
2004-05,0.046504159999999996,0.047,4.822069960763245,4.5502600693613475,0.85976867186177,0.0899999999999998,4.386839899661179,4.2672771735135555,-0.049734759219359326,1.8842287696326039,2.0315,0.04,0.047413115091224534
2004-06,0.048785550000000004,0.047,4.834302767479948,4.5551218631125625,0.856780628928006,0.31999999999999945,4.396658775604791,4.274848528804697,-0.07363521463675582,1.8842287696326039,2.05,0.02467,0.05249314236531771
2004-07,0.04824308,0.046,4.834999496751408,4.549217335217242,0.888252941769466,0.42999999999999916,4.407678344068615,4.2509491632222,-0.06737300442147731,1.88309335857569,2.124285714285714,-0.00452,-0.27295376879176886
2004-08,0.04808564,0.046,4.828088189877758,4.554578015790847,0.835218251805541,0.3599999999999999,4.418116809636521,4.2513169624079925,-0.05103979965405614,1.8842287696326039,2.1818181818181817,-0.04193,0.03934828566116827
2004-09,0.047075259999999994,0.046,4.810399744730957,4.551563648823158,0.805576590973181,0.5199999999999989,4.424462949127856,4.291809783013871,-0.023128656834923156,1.884795363948981,2.142857142857143,-0.01067,-0.17809119324137485
2004-10,0.045665889999999994,0.047,4.79987501036099,4.557653929730662,0.790953921990513,0.6500000000000006,4.431135727491971,4.309399385492515,-0.08459144836366495,1.885926339801431,2.108,-0.00807,-0.10878490738938479
2004-11,0.045407529999999995,0.047,4.79545680017749,4.562482343610472,0.764921098820298,0.739999999999999,4.436347616017134,4.3325081714137,-0.04052766088515902,1.8864907251724818,2.009,-0.051,0.2846231769440403
2004-12,0.044659649999999995,0.047,4.808812190817594,4.5603288262507995,0.75627856727589,0.8999999999999995,4.4471604483720615,4.33796054021183,-0.03885645550660399,1.8887409606828927,1.9227272727272726,-0.03,0.2846231769440403
2005-01,0.044738480000000004,0.047,4.797226427408928,4.562537297494221,0.743939238760684,0.8499999999999994,4.455676216521939,4.35889978282996,-0.036773335965337495,1.8864907251724818,1.796,-0.00258,0.22498249406072163
2005-02,0.04613252,0.046,4.808494377371411,4.566796604059217,0.650453810346914,0.7800000000000001,4.457808572074626,4.394221663317424,-0.02004616741140186,1.8876173003357362,1.6505263157894736,-0.03929,-0.11477991272949445
2005-03,0.047613659999999995,0.046,4.807699401576303,4.560487088609786,0.653291098243705,0.58,4.4644458839460395,4.38690324069925,-0.059762425154386456,1.8893017025063104,1.5631818181818182,-0.0729,-0.22888500235823478
2005-04,0.04621358,0.047,4.817748942137617,4.569499366848752,0.79637753941481,0.7600000000000002,4.46816802655871,4.3706769353060295,-0.086418378238454,1.890979596989689,1.708095238095238,-0.004,-0.2478945849417255
2005-05,0.044694969999999994,0.047,4.810399744730957,4.56858783673059,0.888856265515249,0.9400000000000006,4.47787651932213,4.37287742519151,-0.03740535139493595,1.8926510338773004,1.861904761904762,-0.03968,0.03069489473129367
2005-06,0.043691719999999996,0.046,4.821521048771419,4.573465400336618,0.82016754734806,1.0899999999999994,4.482728597151735,4.401921947456166,-0.00325394468742779,1.8926510338773004,1.86,-0.026,0.0032144009079299626
2005-07,0.041841090000000004,0.046,4.7944096374896725,4.575983131807568,0.779301821553393,1.0600000000000005,4.489496752906192,4.435399015657259,-0.03786771723128446,1.893206753059848,1.775,0.03742,-0.17842355978088492
2005-08,0.04268339,0.046,4.80179685592369,4.575565671389265,0.734895490348181,0.8699999999999999,4.493800131591808,4.453023455631371,-0.05458722465750654,1.8943160626844384,1.6995652173913043,0.04516,-0.26664544505089854
2005-09,0.04228497,0.049,4.812459804091943,4.57850752892567,0.737460670891174,0.97,4.504715159337511,4.46941909808703,-0.01696189805287318,1.8954225460394079,1.83,-0.00033,0.11950684271731021
2005-10,0.04263251999999999,0.05,4.804273785798583,4.5777307431681695,0.750588914724107,0.8500000000000008,4.512906333139896,4.449636428458421,0.005068950176606357,1.8959747323590646,1.8345,-0.00516,0.1767719639323106
2005-11,0.0433528,0.051,4.804034350863882,4.586989128120757,0.754963566857253,0.8699999999999999,4.5176734308104995,4.48369378408279,-0.04669253209965074,1.8959747323590646,1.855,-0.012,0.25129817952016503
2005-12,0.042903000000000004,0.051,4.804592943225691,4.586750768713888,0.744543252132171,1.0700000000000007,4.537595843043901,4.50574714253193,-0.0017738725926390586,1.8970770032094204,1.8538095238095238,-0.01613,0.20122684302832727
2006-01,0.042531429999999995,0.051,4.797146057708262,4.592808796116668,0.751381381342712,1.1500000000000004,4.532517920304878,4.537596074614014,0.006057087708033926,1.8948696567452525,1.821,-0.00226,0.05280758161001763
2006-02,0.04269886,0.052000000000000005,4.798591724974741,4.5923672365103405,0.734833831764342,1.0999999999999996,4.541645588270931,4.558605609572671,-0.009111550049822448,1.8965262174895554,1.7010526315789474,0.015,-0.04771667894146275
2006-03,0.04377363,0.053,4.791746520070188,4.596681420067484,0.727457586961833,0.8899999999999998,4.557860544146612,4.582290971274495,0.05471150459155094,1.8970770032094204,1.6873913043478261,0.02387,0.06603514227747642
2006-04,0.04452934,0.054000000000000006,4.788671088704762,4.593616283105648,0.732789931405323,0.7100000000000009,4.573016279703333,4.601614454287282,0.04382027088818852,1.8998205024270962,1.69,0.011,-0.018752357991006992
2006-05,0.04638345,0.054000000000000006,4.811984782311179,4.598864607656102,0.76122392632704,0.5999999999999992,4.582615563085783,4.567155547209395,0.06102334354928107,1.9025467793139914,1.6354545454545455,-0.00516,-0.03746526186380689
2006-06,0.046776479999999995,0.054000000000000006,4.806664987320549,4.598423518955132,0.793701480466458,0.49000000000000016,4.597751479396401,4.533132631050013,0.008342693386385491,1.9036325160842376,1.673181818181818,-0.003,0.021678840118205586
2006-07,0.04687917,0.054000000000000006,4.806505751651423,4.598163922807669,0.841143791463953,0.4999999999999998,4.6095602292287525,4.559653030816201,-0.06446665523644413,1.9030899869919435,1.6745,0.0,-0.04944986382713933
2006-08,0.04886118,0.054000000000000006,4.825982022712045,4.603213183679873,0.824464134952423,0.6799999999999994,4.614288549831676,4.567792180446397,-0.044916958874630986,1.9052560487484513,1.7117391304347827,0.14227,0.06922879226866474
2006-09,0.049287830000000005,0.054000000000000006,4.827464602672267,4.604547008383829,0.841420371849023,0.8699999999999999,4.6197498966539445,4.576297476619854,-0.05114790392907942,1.9057958803678685,1.711,0.0,-0.17569118045724252
2006-10,0.050265779999999996,0.054000000000000006,4.829878840050645,4.6074851701469655,0.822759972597381,0.7800000000000008,4.621232681112001,4.613044622035778,-0.06919213023903925,1.9063350418050906,1.6952380952380952,-0.05451,-0.15461717711857492
2006-11,0.05047948,0.054000000000000006,4.831666289525968,4.612925635075354,0.778939954667697,1.0099999999999998,4.634634872721929,4.6274429637444845,-0.05879943021309142,1.9074113607745862,1.6085714285714285,-0.03866,0.24413116772038457
2006-12,0.051086929999999996,0.054000000000000006,4.839863056730145,4.609397644769347,0.775649752999281,1.0099999999999998,4.639813628232827,4.633953956314403,-0.06975385253418764,1.9100905455940682,1.654,-0.02032,-0.0007888050055218088
2007-01,0.05372868,0.055,4.852185741456818,4.610159312879073,0.78081529894948,0.8600000000000003,4.653721608888498,4.64619996118562,-0.08638372443963682,1.9063350418050906,1.5833333333333333,0.11516,0.2486579447027193
2007-02,0.054247170000000004,0.055,4.847229007321523,4.621882962737007,0.73843794081917,0.9600000000000004,4.657603218767232,4.667344341500185,-0.10418722913921297,1.9084850188786497,1.553157894736842,0.02107,-0.017536915210446757
2007-03,0.053657750000000004,0.055,4.831355658165234,4.627283367525584,0.748187444786711,1.0599999999999998,4.6594143241750325,4.644929372050214,-0.04945548056759286,1.9106244048892012,1.7031818181818181,-0.03742,-0.1316420048391871
2007-04,0.05522008,0.054000000000000006,4.838321630606061,4.6181417547665715,0.768500480724872,0.8800000000000002,4.6666155509927485,4.682242364326796,-0.06996669403907774,1.911690158753861,1.6995238095238094,-0.04167,-0.16237938277332942
2007-05,0.05649355,0.053,4.83554106188785,4.633261256057009,0.80880692354258,0.8799999999999996,4.672490441200184,4.70217736538341,-0.07155084675699541,1.912753303671323,1.6390909090909092,0.01097,0.08669285492847578
2007-06,0.0578982,0.052000000000000005,4.8425548483958565,4.625554611508059,0.815828731871633,0.6600000000000001,4.673281919810758,4.700888025698259,-0.07313703517878878,1.9138138523837167,1.5942857142857143,-0.011,-0.13074662397406778
2007-07,0.05826072,0.053,4.848527758411296,4.629713269035145,0.984876052841976,0.8099999999999996,4.6867723335488725,4.69468184962431,-0.07287533882711728,1.9111576087399766,1.648095238095238,0.01064,0.0869886374157608
2007-08,0.05670582,0.052000000000000005,4.8407867732148855,4.635570534939236,1.19689119324033,1.1700000000000002,4.7013135288708074,4.63501935296204,-0.07227559240717696,1.912753303671323,1.9773913043478262,-0.01484,-0.06257104029761573
2007-09,0.053979980000000004,0.052000000000000005,4.82847773450502,4.626307489296669,1.43050257118591,1.2500000000000004,4.708275580267655,4.658328411279463,-0.07134389152298226,1.9132839017604184,2.0705263157894738,-0.02766,-0.007963321060689924
2007-10,0.05326488,0.051,4.82230511655504,4.635019280086156,1.34362622428797,1.3499999999999992,4.710177482620415,4.695006347761293,-0.07609383307544171,1.9153998352122699,1.951818181818182,0.03032,0.10186811162368087
2007-11,0.05051887,0.05,4.810716953298249,4.632641588478462,1.55905881397465,1.6599999999999997,4.709500816124937,4.650187170325333,-0.10922588644084374,1.916453948549925,2.2465,-0.01067,0.06503868766269189
2007-12,0.04873824,0.05,4.7947319582015675,4.632675787712839,1.7039825316646,1.5099999999999996,4.7127879757551705,4.657961180501397,-0.08166294467636881,1.919078092376074,2.548,0.00774,-0.2715859081426843
2008-01,0.04600002,0.051,4.758555269884667,4.637418426534174,1.83189699001365,1.7500000000000002,4.720679661400367,4.5949865343809195,-0.04199925739325305,1.9159272116971158,2.796666666666667,0.02774,-0.03247569987737525
2008-02,0.04502808,0.051,4.7523544791098224,4.643944788281078,2.08212615822149,1.3600000000000008,4.724954826396014,4.5803412342017245,-0.025647023982563688,1.919078092376074,3.086,0.06862,-0.36422040376848736
